Var1	Sample_no	Var2	Species	Freq
1267	12	SG3CB2	Cerambycidae_cluster3	0
1282	12	SG3CB2	Ceraphronidae_cluster123	0
1297	12	SG3CB2	Ceraphronidae_cluster4	1
1312	12	SG3CB2	Ceraphronidae_cluster9	0
1327	12	SG3CB2	Ceratopogonidae_cluster44	0
1342	12	SG3CB2	Ceratopogonidae_cluster45	0
1357	12	SG3CB2	Ceratopogonidae_cluster67	0
1372	12	SG3CB2	Chamaemyiidae_cluster1	0
1387	12	SG3CB2	Chironomidae_cluster1	0
1402	12	SG3CB2	Chironomidae_cluster10	0
1417	12	SG3CB2	Chironomidae_cluster104	0
1432	12	SG3CB2	Chironomidae_cluster105	0
1447	12	SG3CB2	Chironomidae_cluster11	0
1462	12	SG3CB2	Chironomidae_cluster15	0
1477	12	SG3CB2	Chironomidae_cluster17	0
1492	12	SG3CB2	Chironomidae_cluster19	0
1507	12	SG3CB2	Chironomidae_cluster2	0
1522	12	SG3CB2	Chironomidae_cluster222	0
1537	12	SG3CB2	Chironomidae_cluster224	0
1552	12	SG3CB2	Chironomidae_cluster23	0
1567	12	SG3CB2	Chironomidae_cluster24	0
1582	12	SG3CB2	Chironomidae_cluster25	0
1597	12	SG3CB2	Chironomidae_cluster26	0
1612	12	SG3CB2	Chironomidae_cluster3	0
1627	12	SG3CB2	Chironomidae_cluster30	0
1642	12	SG3CB2	Chironomidae_cluster312	0
1657	12	SG3CB2	Chironomidae_cluster32	4
1672	12	SG3CB2	Chironomidae_cluster341	0
1687	12	SG3CB2	Chironomidae_cluster387	0
1702	12	SG3CB2	Chironomidae_cluster41	0
1717	12	SG3CB2	Chironomidae_cluster415	0
1732	12	SG3CB2	Chironomidae_cluster44	0
1747	12	SG3CB2	Chironomidae_cluster440	0
1762	12	SG3CB2	Chironomidae_cluster51	1
1777	12	SG3CB2	Chironomidae_cluster532	0
1792	12	SG3CB2	Chironomidae_cluster60	0
1807	12	SG3CB2	Chironomidae_cluster89	0
1822	12	SG3CB2	Chironomidae_cluster9	0
1837	12	SG3CB2	Chloropidae_cluster10	0
1852	12	SG3CB2	Chloropidae_cluster48	0
1867	12	SG3CB2	Chloropidae_cluster8	0
1882	12	SG3CB2	Chrysomelidae_cluster25	0
1897	12	SG3CB2	Chrysomelidae_cluster3	0
1912	12	SG3CB2	Chrysomelidae_cluster30	2
1927	12	SG3CB2	Chrysomelidae_cluster55	0
1942	12	SG3CB2	Chrysomelidae_cluster9	0
1957	12	SG3CB2	Chrysopidae_cluster3	0
1972	12	SG3CB2	Chrysopidae_cluster4	0
1987	12	SG3CB2	Cicadellidae_cluster1	0
2002	12	SG3CB2	Cicadellidae_cluster13	0
2017	12	SG3CB2	Cicadellidae_cluster169	0
2032	12	SG3CB2	Cicadellidae_cluster2	0
2047	12	SG3CB2	Cicadellidae_cluster31	0
2062	12	SG3CB2	Cicadellidae_cluster4	1
2077	12	SG3CB2	Cicadellidae_cluster8	0
2092	12	SG3CB2	Cleridae_cluster1	0
2107	12	SG3CB2	Clubionidae_cluster5	0
2122	12	SG3CB2	Clubionidae_cluster6	0
2137	12	SG3CB2	Clubionidae_cluster8	0
2152	12	SG3CB2	Coccinellidae_cluster1	0
2167	12	SG3CB2	Coccinellidae_cluster11	0
2182	12	SG3CB2	Coccinellidae_cluster19	0
2197	12	SG3CB2	Cryptophagidae_cluster1	0
2212	12	SG3CB2	Cryptophagidae_cluster2	3
2227	12	SG3CB2	Cryptophagidae_cluster3	0
2242	12	SG3CB2	Culicidae_cluster4	0
2257	12	SG3CB2	Curculionidae_cluster1	0
2272	12	SG3CB2	Curculionidae_cluster11	5
2287	12	SG3CB2	Curculionidae_cluster16	0
2302	12	SG3CB2	Curculionidae_cluster2	0
2317	12	SG3CB2	Curculionidae_cluster21	0
2332	12	SG3CB2	Curculionidae_cluster22	0
2347	12	SG3CB2	Curculionidae_cluster24	0
2362	12	SG3CB2	Curculionidae_cluster3	0
2377	12	SG3CB2	Curculionidae_cluster38	0
2392	12	SG3CB2	Curculionidae_cluster5	0
2407	12	SG3CB2	Curculionidae_cluster8	0
2422	12	SG3CB2	Cybaeidae_cluster1	0
2437	12	SG3CB2	Cynipidae_cluster13	0
2452	12	SG3CB2	Diapriidae_cluster1	0
2467	12	SG3CB2	Diapriidae_cluster119	0
2482	12	SG3CB2	Diapriidae_cluster163	0
2497	12	SG3CB2	Diapriidae_cluster169	0
2512	12	SG3CB2	Diapriidae_cluster19	0
2527	12	SG3CB2	Diapriidae_cluster22	0
2542	12	SG3CB2	Diapriidae_cluster30	0
2557	12	SG3CB2	Diapriidae_cluster328	0
2572	12	SG3CB2	Diapriidae_cluster71	0
2587	12	SG3CB2	Diapriidae_cluster9	0
2602	12	SG3CB2	Dictynidae_cluster1	0
2617	12	SG3CB2	Diprionidae_cluster8	1
2632	12	SG3CB2	Dolichopodidae_cluster12	0
2647	12	SG3CB2	Dolichopodidae_cluster38	0
2662	12	SG3CB2	Drosophilidae_cluster1	3
2677	12	SG3CB2	Drosophilidae_cluster11	0
2692	12	SG3CB2	Drosophilidae_cluster12	0
2707	12	SG3CB2	Drosophilidae_cluster2	1
2722	12	SG3CB2	Drosophilidae_cluster3	1
2737	12	SG3CB2	Dryinidae_cluster29	0
2752	12	SG3CB2	Ectobiidae_cluster1	0
2767	12	SG3CB2	Elachistidae_cluster1	0
2782	12	SG3CB2	Elachistidae_cluster2	0
2797	12	SG3CB2	Elachistidae_cluster6	0
2812	12	SG3CB2	Elachistidae_cluster9	0
2827	12	SG3CB2	Elateridae_cluster1	0
2842	12	SG3CB2	Empididae_cluster16	0
2857	12	SG3CB2	Empididae_cluster56	0
2872	12	SG3CB2	Empididae_cluster9	0
2887	12	SG3CB2	Entomobryidae_cluster1	3
2902	12	SG3CB2	Entomobryidae_cluster11	0
2917	12	SG3CB2	Entomobryidae_cluster165	3
2932	12	SG3CB2	Entomobryidae_cluster2	1
2947	12	SG3CB2	Entomobryidae_cluster33	0
2962	12	SG3CB2	Entomobryidae_cluster5	0
2977	12	SG3CB2	Entomobryidae_cluster6	6
2992	12	SG3CB2	Entomobryidae_cluster7	6
3007	12	SG3CB2	Ephydridae_cluster6	0
3022	12	SG3CB2	Eremaeidae_cluster1	0
3037	12	SG3CB2	Eriocraniidae_cluster7	0
3052	12	SG3CB2	Fanniidae_cluster4	0
3067	12	SG3CB2	Fanniidae_cluster8	0
3082	12	SG3CB2	Formicidae_cluster1	0
3097	12	SG3CB2	Formicidae_cluster2	0
3112	12	SG3CB2	Formicidae_cluster3	0
3127	12	SG3CB2	Formicidae_cluster6	0
3142	12	SG3CB2	Formicidae_cluster7	0
3157	12	SG3CB2	Gelechiidae_cluster13	0
3172	12	SG3CB2	Gelechiidae_cluster14	0
3187	12	SG3CB2	Gracillariidae_cluster2	0
3202	12	SG3CB2	Gracillariidae_cluster3	0
3217	12	SG3CB2	Gryllidae_cluster1	1
3232	12	SG3CB2	Gryllidae_cluster2	1
3247	12	SG3CB2	Halolaelapidae_cluster3	0
3262	12	SG3CB2	Heleomyzidae_cluster1	0
3277	12	SG3CB2	Heleomyzidae_cluster10	0
3292	12	SG3CB2	Heleomyzidae_cluster11	0
3307	12	SG3CB2	Heleomyzidae_cluster23	0
3322	12	SG3CB2	Heleomyzidae_cluster45	0
3337	12	SG3CB2	Hybotidae_cluster119	0
3352	12	SG3CB2	Hybotidae_cluster98	0
3367	12	SG3CB2	Hypogastruridae_cluster2	1
3382	12	SG3CB2	Ichneumonidae_cluster1211	0
3397	12	SG3CB2	Ichneumonidae_cluster123	0
3412	12	SG3CB2	Ichneumonidae_cluster125	0
3427	12	SG3CB2	Ichneumonidae_cluster132	0
3442	12	SG3CB2	Ichneumonidae_cluster179	0
3457	12	SG3CB2	Ichneumonidae_cluster221	0
3472	12	SG3CB2	Ichneumonidae_cluster239	0
3487	12	SG3CB2	Ichneumonidae_cluster311	0
3502	12	SG3CB2	Ichneumonidae_cluster319	0
3517	12	SG3CB2	Ichneumonidae_cluster332	0
3532	12	SG3CB2	Ichneumonidae_cluster441	0
3547	12	SG3CB2	Ichneumonidae_cluster512	0
3562	12	SG3CB2	Ichneumonidae_cluster580	0
3577	12	SG3CB2	Ichneumonidae_cluster615	0
3592	12	SG3CB2	Ichneumonidae_cluster64	0
3607	12	SG3CB2	Ichneumonidae_cluster656	0
3622	12	SG3CB2	Ichneumonidae_cluster73	0
3637	12	SG3CB2	Ichneumonidae_cluster743	0
3652	12	SG3CB2	Ichneumonidae_cluster867	0
3667	12	SG3CB2	Ichneumonidae_cluster882	0
3682	12	SG3CB2	Isotomidae_cluster8	0
3697	12	SG3CB2	Latridiidae_cluster1	0
3712	12	SG3CB2	Latridiidae_cluster10	1
3727	12	SG3CB2	Latridiidae_cluster15	0
3742	12	SG3CB2	Latridiidae_cluster2	1
3757	12	SG3CB2	Latridiidae_cluster3	0
3772	12	SG3CB2	Latridiidae_cluster4	1
3787	12	SG3CB2	Latridiidae_cluster7	0
3802	12	SG3CB2	Linyphiidae_cluster112	0
3817	12	SG3CB2	Linyphiidae_cluster20	0
3832	12	SG3CB2	Linyphiidae_cluster57	1
3847	12	SG3CB2	Linyphiidae_cluster87	0
3862	12	SG3CB2	Linyphiidae_cluster89	0
3877	12	SG3CB2	Liocranidae_cluster1	1
3892	12	SG3CB2	Lonchaeidae_cluster1	0
3907	12	SG3CB2	Lycaenidae_cluster1	0
3922	12	SG3CB2	Lygaeidae_cluster1	0
3937	12	SG3CB2	Lymexylidae_cluster1	0
3952	12	SG3CB2	Lyonetiidae_cluster4	0
3967	12	SG3CB2	Lyonetiidae_cluster5	0
3982	12	SG3CB2	Lypusidae_cluster2	0
3997	12	SG3CB2	Megaspilidae_cluster5	0
4012	12	SG3CB2	Milichiidae_cluster1	0
4027	12	SG3CB2	Miridae_cluster1	0
4042	12	SG3CB2	Miridae_cluster2	0
4057	12	SG3CB2	Miridae_cluster20	0
4072	12	SG3CB2	Miridae_cluster26	0
4087	12	SG3CB2	Miridae_cluster35	0
4102	12	SG3CB2	Miridae_cluster7	0
4117	12	SG3CB2	Monotomidae_cluster1	0
4132	12	SG3CB2	Muscidae_cluster11	0
4147	12	SG3CB2	Muscidae_cluster122	0
4162	12	SG3CB2	Muscidae_cluster14	0
4177	12	SG3CB2	Muscidae_cluster2	0
4192	12	SG3CB2	Muscidae_cluster23	0
4207	12	SG3CB2	Muscidae_cluster28	0
4222	12	SG3CB2	Muscidae_cluster31	0
4237	12	SG3CB2	Muscidae_cluster39	0
4252	12	SG3CB2	Muscidae_cluster54	0
4267	12	SG3CB2	Muscidae_cluster73	0
4282	12	SG3CB2	Mycetophagidae_cluster1	0
4297	12	SG3CB2	Mycetophilidae_cluster1	1
4312	12	SG3CB2	Mycetophilidae_cluster103	0
4327	12	SG3CB2	Mycetophilidae_cluster11	4
4342	12	SG3CB2	Mycetophilidae_cluster113	0
4357	12	SG3CB2	Mycetophilidae_cluster148	0
4372	12	SG3CB2	Mycetophilidae_cluster152	0
4387	12	SG3CB2	Mycetophilidae_cluster177	0
4402	12	SG3CB2	Mycetophilidae_cluster185	0
4417	12	SG3CB2	Mycetophilidae_cluster190	0
4432	12	SG3CB2	Mycetophilidae_cluster23	0
4447	12	SG3CB2	Mycetophilidae_cluster27	0
4462	12	SG3CB2	Mycetophilidae_cluster270	0
4477	12	SG3CB2	Mycetophilidae_cluster284	1
4492	12	SG3CB2	Mycetophilidae_cluster29	0
4507	12	SG3CB2	Mycetophilidae_cluster3	0
4522	12	SG3CB2	Mycetophilidae_cluster30	0
4537	12	SG3CB2	Mycetophilidae_cluster306	0
4552	12	SG3CB2	Mycetophilidae_cluster312	0
4567	12	SG3CB2	Mycetophilidae_cluster348	0
4582	12	SG3CB2	Mycetophilidae_cluster45	0
4597	12	SG3CB2	Mycetophilidae_cluster457	0
4612	12	SG3CB2	Mycetophilidae_cluster48	0
4627	12	SG3CB2	Mycetophilidae_cluster5	0
4642	12	SG3CB2	Mycetophilidae_cluster59	0
4657	12	SG3CB2	Mycetophilidae_cluster63	0
4672	12	SG3CB2	Mycetophilidae_cluster9	0
4687	12	SG3CB2	Mycetophilidae_cluster97	0
4702	12	SG3CB2	Nabidae_cluster3	0
4717	12	SG3CB2	Noctuidae_cluster15	0
4732	12	SG3CB2	Noctuidae_cluster26	0
4747	12	SG3CB2	Orchesellidae_cluster1	0
4762	12	SG3CB2	Oribatulidae_cluster1	2
4777	12	SG3CB2	Oribatulidae_cluster2	19
4792	12	SG3CB2	Parasitidae_cluster1	0
4807	12	SG3CB2	Philodromidae_cluster1	0
4822	12	SG3CB2	Philodromidae_cluster10	0
4837	12	SG3CB2	Philodromidae_cluster9	0
4852	12	SG3CB2	Phoridae_cluster102	0
4867	12	SG3CB2	Phoridae_cluster106	0
4882	12	SG3CB2	Phoridae_cluster11	0
4897	12	SG3CB2	Phoridae_cluster115	0
4912	12	SG3CB2	Phoridae_cluster118	0
4927	12	SG3CB2	Phoridae_cluster127	0
4942	12	SG3CB2	Phoridae_cluster13	0
4957	12	SG3CB2	Phoridae_cluster14	0
4972	12	SG3CB2	Phoridae_cluster15	0
4987	12	SG3CB2	Phoridae_cluster155	0
5002	12	SG3CB2	Phoridae_cluster163	1
5017	12	SG3CB2	Phoridae_cluster169	0
5032	12	SG3CB2	Phoridae_cluster17	0
5047	12	SG3CB2	Phoridae_cluster21	0
5062	12	SG3CB2	Phoridae_cluster251	0
5077	12	SG3CB2	Phoridae_cluster253	0
5092	12	SG3CB2	Phoridae_cluster27	0
5107	12	SG3CB2	Phoridae_cluster303	0
5122	12	SG3CB2	Phoridae_cluster31	1
5137	12	SG3CB2	Phoridae_cluster35	1
5152	12	SG3CB2	Phoridae_cluster4	0
5167	12	SG3CB2	Phoridae_cluster42	0
5182	12	SG3CB2	Phoridae_cluster5	0
5197	12	SG3CB2	Phoridae_cluster52	0
5212	12	SG3CB2	Phoridae_cluster53	0
5227	12	SG3CB2	Phoridae_cluster66	0
5242	12	SG3CB2	Phoridae_cluster69	0
5257	12	SG3CB2	Phoridae_cluster88	0
5272	12	SG3CB2	Phoridae_cluster97	0
5287	12	SG3CB2	Polleniidae_cluster1	0
5302	12	SG3CB2	Polleniidae_cluster2	0
5317	12	SG3CB2	Polleniidae_cluster3	0
5332	12	SG3CB2	Polleniidae_cluster4	0
5347	12	SG3CB2	Polleniidae_cluster5	0
5362	12	SG3CB2	Polleniidae_cluster6	0
5377	12	SG3CB2	Polleniidae_cluster7	0
5392	12	SG3CB2	Psychodidae_cluster23	0
5407	12	SG3CB2	Psychodidae_cluster3	0
5422	12	SG3CB2	Psychodidae_cluster6	0
5437	12	SG3CB2	Psyllidae_cluster1	0
5452	12	SG3CB2	Psyllidae_cluster6	0
5467	12	SG3CB2	Pteromalidae_cluster22	0
5482	12	SG3CB2	Ptinidae_cluster4	0
5497	12	SG3CB2	Rhyparochromidae_cluster11	0
5512	12	SG3CB2	Rhyparochromidae_cluster14	0
5527	12	SG3CB2	Rhyparochromidae_cluster4	0
5542	12	SG3CB2	Rhyparochromidae_cluster7	0
5557	12	SG3CB2	Salpingidae_cluster1	0
5572	12	SG3CB2	Scathophagidae_cluster1	3
5587	12	SG3CB2	Scathophagidae_cluster2	0
5602	12	SG3CB2	Scathophagidae_cluster3	0
5617	12	SG3CB2	Scathophagidae_cluster4	0
5632	12	SG3CB2	Scathophagidae_cluster7	0
5647	12	SG3CB2	Sciaridae_cluster1	54
5662	12	SG3CB2	Sciaridae_cluster103	0
5677	12	SG3CB2	Sciaridae_cluster104	0
5692	12	SG3CB2	Sciaridae_cluster12	0
5707	12	SG3CB2	Sciaridae_cluster127	0
5722	12	SG3CB2	Sciaridae_cluster129	0
5737	12	SG3CB2	Sciaridae_cluster130	0
5752	12	SG3CB2	Sciaridae_cluster14	0
5767	12	SG3CB2	Sciaridae_cluster145	0
5782	12	SG3CB2	Sciaridae_cluster155	0
5797	12	SG3CB2	Sciaridae_cluster159	0
5812	12	SG3CB2	Sciaridae_cluster161	0
5827	12	SG3CB2	Sciaridae_cluster164	0
5842	12	SG3CB2	Sciaridae_cluster2	0
5857	12	SG3CB2	Sciaridae_cluster219	0
5872	12	SG3CB2	Sciaridae_cluster23	1
5887	12	SG3CB2	Sciaridae_cluster29	0
5902	12	SG3CB2	Sciaridae_cluster3	0
5917	12	SG3CB2	Sciaridae_cluster30	0
5932	12	SG3CB2	Sciaridae_cluster38	0
5947	12	SG3CB2	Sciaridae_cluster39	0
5962	12	SG3CB2	Sciaridae_cluster4	0
5977	12	SG3CB2	Sciaridae_cluster40	1
5992	12	SG3CB2	Sciaridae_cluster432	0
6007	12	SG3CB2	Sciaridae_cluster45	0
6022	12	SG3CB2	Sciaridae_cluster468	0
6037	12	SG3CB2	Sciaridae_cluster5	0
6052	12	SG3CB2	Sciaridae_cluster6	2
6067	12	SG3CB2	Sciaridae_cluster62	0
6082	12	SG3CB2	Sciaridae_cluster7	0
6097	12	SG3CB2	Sciaridae_cluster72	0
6112	12	SG3CB2	Sciaridae_cluster76	0
6127	12	SG3CB2	Sciaridae_cluster8	0
6142	12	SG3CB2	Sciaridae_cluster80	0
6157	12	SG3CB2	Sciaridae_cluster84	0
6172	12	SG3CB2	Sciaridae_cluster86	0
6187	12	SG3CB2	Sciaridae_cluster87	0
6202	12	SG3CB2	Sciaridae_cluster93	0
6217	12	SG3CB2	Sciaridae_cluster95	0
6232	12	SG3CB2	Sciaridae_cluster97	0
6247	12	SG3CB2	Scirtidae_cluster1	0
6262	12	SG3CB2	Scirtidae_cluster3	0
6277	12	SG3CB2	Scirtidae_cluster4	0
6292	12	SG3CB2	Scirtidae_cluster6	0
6307	12	SG3CB2	Segestriidae_cluster1	0
6322	12	SG3CB2	Sepsidae_cluster2	0
6337	12	SG3CB2	Sepsidae_cluster4	0
6352	12	SG3CB2	Sepsidae_cluster6	0
6367	12	SG3CB2	Sepsidae_cluster7	0
6382	12	SG3CB2	Silvanidae_cluster1	0
6397	12	SG3CB2	Simuliidae_cluster1	0
6412	12	SG3CB2	Sphaeroceridae_cluster1	0
6427	12	SG3CB2	Sphaeroceridae_cluster10	0
6442	12	SG3CB2	Sphaeroceridae_cluster12	0
6457	12	SG3CB2	Sphaeroceridae_cluster25	0
6472	12	SG3CB2	Sphaeroceridae_cluster36	0
6487	12	SG3CB2	Sphaeroceridae_cluster5	0
6502	12	SG3CB2	Sphaeroceridae_cluster63	0
6517	12	SG3CB2	Sphaeroceridae_cluster8	0
6532	12	SG3CB2	Staphylinidae_cluster210	0
6547	12	SG3CB2	Staphylinidae_cluster22	1
6562	12	SG3CB2	Staphylinidae_cluster25	0
6577	12	SG3CB2	Staphylinidae_cluster29	0
6592	12	SG3CB2	Staphylinidae_cluster4	0
6607	12	SG3CB2	Staphylinidae_cluster7	0
6622	12	SG3CB2	Staphylinidae_cluster9	0
6637	12	SG3CB2	Staphylinidae_cluster95	0
6652	12	SG3CB2	Tachinidae_cluster107	0
6667	12	SG3CB2	Tachinidae_cluster14	0
6682	12	SG3CB2	Tachinidae_cluster19	0
6697	12	SG3CB2	Tachinidae_cluster2	0
6712	12	SG3CB2	Tachinidae_cluster29	0
6727	12	SG3CB2	Tachinidae_cluster5	0
6742	12	SG3CB2	Tachinidae_cluster6	0
6757	12	SG3CB2	Tachinidae_cluster8	0
6772	12	SG3CB2	Tachinidae_cluster81	0
6787	12	SG3CB2	Tenthredinidae_cluster1	1
6802	12	SG3CB2	Tenthredinidae_cluster63	0
6817	12	SG3CB2	Tephritidae_cluster16	0
6832	12	SG3CB2	Tetragnathidae_cluster3	0
6847	12	SG3CB2	Theridiidae_cluster1	0
6862	12	SG3CB2	Theridiidae_cluster2	0
6877	12	SG3CB2	Theridiidae_cluster9	1
6892	12	SG3CB2	Thomisidae_cluster1	0
6907	12	SG3CB2	Thomisidae_cluster3	0
6922	12	SG3CB2	Thripidae_cluster1	9
6937	12	SG3CB2	Thripidae_cluster2	0
6952	12	SG3CB2	Thripidae_cluster3	0
6967	12	SG3CB2	Thripidae_cluster6	3
6982	12	SG3CB2	Thripidae_cluster7	6
6997	12	SG3CB2	Thripidae_cluster9	0
7012	12	SG3CB2	Throscidae_cluster4	1
7027	12	SG3CB2	Tortricidae_cluster1	0
7042	12	SG3CB2	Tortricidae_cluster72	0
7057	12	SG3CB2	Tortricidae_cluster92	0
7072	12	SG3CB2	Trichoceridae_cluster1	0
7087	12	SG3CB2	Trichoceridae_cluster2	0
7102	12	SG3CB2	Trichoceridae_cluster3	0
7117	12	SG3CB2	Triozidae_cluster1	0
7132	12	SG3CB2	Triozidae_cluster17	0
7147	12	SG3CB2	Triozidae_cluster3	0
7162	12	SG3CB2	Triozidae_cluster5	0
4	13	SBWPUY	Acanthosomatidae_cluster1	1
19	13	SBWPUY	Acaridae_cluster3	0
34	13	SBWPUY	Acaridae_cluster6	0
49	13	SBWPUY	Agromyzidae_cluster46	0
64	13	SBWPUY	Agromyzidae_cluster57	0
79	13	SBWPUY	Amaurobiidae_cluster1	1
94	13	SBWPUY	Anisopodidae_cluster1	0
109	13	SBWPUY	Anisopodidae_cluster2	3
124	13	SBWPUY	Anisopodidae_cluster3	1
139	13	SBWPUY	Anisopodidae_cluster4	0
154	13	SBWPUY	Anisopodidae_cluster5	0
169	13	SBWPUY	Anobiidae_cluster1	1
184	13	SBWPUY	Anthomyiidae_cluster103	0
199	13	SBWPUY	Anthomyiidae_cluster2	0
214	13	SBWPUY	Anthomyiidae_cluster21	1
229	13	SBWPUY	Anthomyiidae_cluster26	0
244	13	SBWPUY	Anthomyiidae_cluster32	0
259	13	SBWPUY	Anthomyiidae_cluster39	0
274	13	SBWPUY	Anthomyiidae_cluster61	0
289	13	SBWPUY	Anthomyiidae_cluster74	0
304	13	SBWPUY	Anthribidae_cluster1	0
319	13	SBWPUY	Anystidae_cluster3	0
334	13	SBWPUY	Aphididae_cluster15	0
349	13	SBWPUY	Aphididae_cluster16	0
364	13	SBWPUY	Aphididae_cluster2	0
379	13	SBWPUY	Aphididae_cluster36	0
394	13	SBWPUY	Aphididae_cluster5	0
409	13	SBWPUY	Apidae_cluster2	0
424	13	SBWPUY	Apidae_cluster43	0
439	13	SBWPUY	Araneidae_cluster4	0
454	13	SBWPUY	Ascidae_cluster2	1
469	13	SBWPUY	Aulacigastridae_cluster1	1
484	13	SBWPUY	Aulacigastridae_cluster2	1
499	13	SBWPUY	Blattidae_cluster1	1
514	13	SBWPUY	Bolitophilidae_cluster1	0
529	13	SBWPUY	Bolitophilidae_cluster4	0
544	13	SBWPUY	Braconidae_cluster148	0
559	13	SBWPUY	Braconidae_cluster315	0
574	13	SBWPUY	Braconidae_cluster44	0
589	13	SBWPUY	Braconidae_cluster52	0
604	13	SBWPUY	Braconidae_cluster529	0
619	13	SBWPUY	Braconidae_cluster638	0
634	13	SBWPUY	Braconidae_cluster68	0
649	13	SBWPUY	Brentidae_cluster1	0
664	13	SBWPUY	Caeciliusidae_cluster1	0
679	13	SBWPUY	Calliphoridae_cluster3	0
694	13	SBWPUY	Calliphoridae_cluster7	0
709	13	SBWPUY	Cecidomyiidae_cluster130	0
724	13	SBWPUY	Cecidomyiidae_cluster132	0
739	13	SBWPUY	Cecidomyiidae_cluster1372	0
754	13	SBWPUY	Cecidomyiidae_cluster1412	0
769	13	SBWPUY	Cecidomyiidae_cluster142	0
784	13	SBWPUY	Cecidomyiidae_cluster148	0
799	13	SBWPUY	Cecidomyiidae_cluster153	0
814	13	SBWPUY	Cecidomyiidae_cluster156	0
829	13	SBWPUY	Cecidomyiidae_cluster1587	0
844	13	SBWPUY	Cecidomyiidae_cluster172	0
859	13	SBWPUY	Cecidomyiidae_cluster174	0
874	13	SBWPUY	Cecidomyiidae_cluster177	0
889	13	SBWPUY	Cecidomyiidae_cluster194	0
904	13	SBWPUY	Cecidomyiidae_cluster198	0
919	13	SBWPUY	Cecidomyiidae_cluster2	0
934	13	SBWPUY	Cecidomyiidae_cluster2096	0
949	13	SBWPUY	Cecidomyiidae_cluster23	0
964	13	SBWPUY	Cecidomyiidae_cluster25	0
979	13	SBWPUY	Cecidomyiidae_cluster313	0
994	13	SBWPUY	Cecidomyiidae_cluster316	0
1009	13	SBWPUY	Cecidomyiidae_cluster32	0
1024	13	SBWPUY	Cecidomyiidae_cluster34	0
1039	13	SBWPUY	Cecidomyiidae_cluster43	0
1054	13	SBWPUY	Cecidomyiidae_cluster436	0
1069	13	SBWPUY	Cecidomyiidae_cluster46	0
1084	13	SBWPUY	Cecidomyiidae_cluster544	0
1099	13	SBWPUY	Cecidomyiidae_cluster599	0
1114	13	SBWPUY	Cecidomyiidae_cluster6	0
1129	13	SBWPUY	Cecidomyiidae_cluster615	0
1144	13	SBWPUY	Cecidomyiidae_cluster653	0
1159	13	SBWPUY	Cecidomyiidae_cluster662	0
1174	13	SBWPUY	Cecidomyiidae_cluster70	0
1189	13	SBWPUY	Cecidomyiidae_cluster790	0
1204	13	SBWPUY	Cecidomyiidae_cluster849	0
1219	13	SBWPUY	Cecidomyiidae_cluster920	0
1234	13	SBWPUY	Cecidomyiidae_cluster99	0
1249	13	SBWPUY	Cerambycidae_cluster17	0
1264	13	SBWPUY	Cerambycidae_cluster3	0
1279	13	SBWPUY	Ceraphronidae_cluster123	0
1294	13	SBWPUY	Ceraphronidae_cluster4	1
1309	13	SBWPUY	Ceraphronidae_cluster9	0
1324	13	SBWPUY	Ceratopogonidae_cluster44	0
1339	13	SBWPUY	Ceratopogonidae_cluster45	0
1354	13	SBWPUY	Ceratopogonidae_cluster67	0
1369	13	SBWPUY	Chamaemyiidae_cluster1	0
1384	13	SBWPUY	Chironomidae_cluster1	0
1399	13	SBWPUY	Chironomidae_cluster10	0
1414	13	SBWPUY	Chironomidae_cluster104	0
1429	13	SBWPUY	Chironomidae_cluster105	0
1444	13	SBWPUY	Chironomidae_cluster11	0
1459	13	SBWPUY	Chironomidae_cluster15	0
1474	13	SBWPUY	Chironomidae_cluster17	0
1489	13	SBWPUY	Chironomidae_cluster19	0
1504	13	SBWPUY	Chironomidae_cluster2	0
1519	13	SBWPUY	Chironomidae_cluster222	0
1534	13	SBWPUY	Chironomidae_cluster224	0
1549	13	SBWPUY	Chironomidae_cluster23	0
1564	13	SBWPUY	Chironomidae_cluster24	1
1579	13	SBWPUY	Chironomidae_cluster25	0
1594	13	SBWPUY	Chironomidae_cluster26	0
1609	13	SBWPUY	Chironomidae_cluster3	0
1624	13	SBWPUY	Chironomidae_cluster30	0
1639	13	SBWPUY	Chironomidae_cluster312	0
1654	13	SBWPUY	Chironomidae_cluster32	0
1669	13	SBWPUY	Chironomidae_cluster341	0
1684	13	SBWPUY	Chironomidae_cluster387	0
1699	13	SBWPUY	Chironomidae_cluster41	1
1714	13	SBWPUY	Chironomidae_cluster415	0
1729	13	SBWPUY	Chironomidae_cluster44	0
1744	13	SBWPUY	Chironomidae_cluster440	0
1759	13	SBWPUY	Chironomidae_cluster51	0
1774	13	SBWPUY	Chironomidae_cluster532	0
1789	13	SBWPUY	Chironomidae_cluster60	0
1804	13	SBWPUY	Chironomidae_cluster89	0
1819	13	SBWPUY	Chironomidae_cluster9	0
1834	13	SBWPUY	Chloropidae_cluster10	0
1849	13	SBWPUY	Chloropidae_cluster48	0
1864	13	SBWPUY	Chloropidae_cluster8	0
1879	13	SBWPUY	Chrysomelidae_cluster25	0
1894	13	SBWPUY	Chrysomelidae_cluster3	1
1909	13	SBWPUY	Chrysomelidae_cluster30	0
1924	13	SBWPUY	Chrysomelidae_cluster55	0
1939	13	SBWPUY	Chrysomelidae_cluster9	0
1954	13	SBWPUY	Chrysopidae_cluster3	0
1969	13	SBWPUY	Chrysopidae_cluster4	0
