Mycetophilidae_cluster36	Animalia	Arthropoda	Insecta	Diptera	Mycetophilidae	Cordyla	Cordyla pusilla	BOLAAY7668
Pediciidae_cluster4	Animalia	Arthropoda	Insecta	Diptera	Pediciidae	Tricyphona	Tricyphona alticola	BOLABA7460
Chrysopidae_cluster3	Animalia	Arthropoda	Insecta	Neuroptera	Chrysopidae	Pseudomallada	Pseudomallada_X	BOLABU9179
Sciaridae_cluster36	Animalia	Arthropoda	Insecta	Diptera	Sciaridae	Trichosiopsis	Trichosiopsis fuscipalpa	BOLACM7016
Lonchaeidae_cluster1	Animalia	Arthropoda	Insecta	Diptera	Lonchaeidae	Earomyia	Earomyia lonchaeoides	BOLACC4874
Phoridae_cluster49	Animalia	Arthropoda	Insecta	Diptera	Phoridae	Megaselia	Megaselia_X	BOLACZ4314
Hybotidae_cluster20	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Bicellaria	Bicellaria nigra	BOLACB3180
Sphaeroceridae_cluster5	Animalia	Arthropoda	Insecta	Diptera	Sphaeroceridae	Spelobia	Spelobia clunipes	BOLACF9400
Cerambycidae_cluster3	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Rhagium	Rhagium inquisitor	BOLAAB4856
Chironomidae_cluster187	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Eukiefferiella	Eukiefferiella_X	BOLAAY3164
Limoniidae_cluster21	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Euphylidorea	Euphylidorea_X	BOLABV1045
Chironomidae_cluster189	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Heterotanytarsus	Heterotanytarsus_X	BOLAAI8458
Chloropidae_cluster10	Animalia	Arthropoda	Insecta	Diptera	Chloropidae	Aphanotrigonum	Aphanotrigonum trilineatum	BOLACB9088
Anthomyiidae_cluster61	Animalia	Arthropoda	Insecta	Diptera	Anthomyiidae	Lasiomma	Lasiomma strigilatum	BOLACI8977
Mycetophilidae_cluster39	Animalia	Arthropoda	Insecta	Diptera	Mycetophilidae	Leia	Leia subfasciata	BOLABW9506
Staphylinidae_cluster3	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Anthophagus	Anthophagus alpinus	BOLABW5328
Staphylinidae_cluster4	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aloconota	Aloconota gregaria	BOLABU6164
Entomobryidae_cluster31	Animalia	Arthropoda	Collembola	Entomobryomorpha	Entomobryidae	Entomobrya	Entomobrya corticalis	BOLACF7015
Sciaridae_cluster38	Animalia	Arthropoda	Insecta	Diptera	Sciaridae	Scatopsciara	Scatopsciara brevicornis	unresolved.Scatopsciara brevicornis
Tabanidae_cluster10	Animalia	Arthropoda	Insecta	Diptera	Tabanidae	Hybomitra	Hybomitra nitidifrons	BOLAAK5668
Chironomidae_cluster192	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Tanytarsus	Tanytarsus usmaensis	unresolved.Tanytarsus usmaensis
Sciaridae_cluster39	Animalia	Arthropoda	Insecta	Diptera	Sciaridae	Claustropyga	Claustropyga abblanda	BOLABA6493
Chloropidae_cluster11	Animalia	Arthropoda	Insecta	Diptera	Chloropidae	Ceratobarys	Ceratobarys_X	BOLAAH4164
Chironomidae_cluster194	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Limnophyes	unresolved.Limnophyes	unresolved.Limnophyes
Phoridae_cluster51	Animalia	Arthropoda	Insecta	Diptera	Phoridae	Megaselia	unresolved.Megaselia	unresolved.Megaselia
Sciaridae_cluster40	Animalia	Arthropoda	Insecta	Diptera	Sciaridae	Lycoriella	Lycoriella inconspicua	BOLACQ9822
Muscidae_cluster110	Animalia	Arthropoda	Insecta	Diptera	Muscidae	Phaonia	Phaonia errans	BOLAAE6221
Thripidae_cluster2	Animalia	Arthropoda	Insecta	Thysanoptera	Thripidae	Thripidae_X	Thripidae_XX	BOLAEH5596
Phoridae_cluster52	Animalia	Arthropoda	Insecta	Diptera	Phoridae	Megaselia	Megaselia pumila	BOLACC0903
Phoridae_cluster53	Animalia	Arthropoda	Insecta	Diptera	Phoridae	unclassified.Phoridae	unclassified.Phoridae	unclassified.Phoridae
Cicadellidae_cluster37	Animalia	Arthropoda	Insecta	Hemiptera	Cicadellidae	Thamnotettix	Thamnotettix_X	BOLACP8939
Miridae_cluster26	Animalia	Arthropoda	Insecta	Hemiptera	Miridae	Stenodema	Stenodema calcarata	BOLAAY9091
Sciaridae_cluster41	Animalia	Arthropoda	Insecta	Diptera	Sciaridae	Leptosciarella	Leptosciarella reducta	unresolved.Leptosciarella reducta
Phoridae_cluster56	Animalia	Arthropoda	Insecta	Diptera	Phoridae	Triphleba	Triphleba hyalinata	BOLACF8062
Scelionidae_cluster2	Animalia	Arthropoda	Insecta	Hymenoptera	Scelionidae	Scelionidae_X	Scelionidae_XX	BOLACE1718
Chrysomelidae_cluster3	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Aphthona	Aphthona euphorbiae	BOLACT0243
Chironomidae_cluster199	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Corynoneura	Corynoneura_X	BOLAAV1539
Aphididae_cluster15	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Eulachnus	Eulachnus brevipilosus	BOLACW0630
Entomobryidae_cluster33	Animalia	Arthropoda	Collembola	Entomobryomorpha	Entomobryidae	Willowsia	Willowsia buski	BOLAAA4664
Cecidomyiidae_cluster32	Animalia	Arthropoda	Insecta	Diptera	Cecidomyiidae	Cecidomyiidae_X	Cecidomyiidae_XX	BOLACL2290
Lypusidae_cluster2	Animalia	Arthropoda	Insecta	Lepidoptera	Lypusidae	Amphisbatis	Amphisbatis incongruella	BOLAAJ2269
Phoridae_cluster58	Animalia	Arthropoda	Insecta	Diptera	Phoridae	Megaselia	Megaselia citrinella	BOLACB0962
Chironomidae_cluster202	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Synorthocladius	Synorthocladius_X	BOLACM5335
Elachistidae_cluster9	Animalia	Arthropoda	Insecta	Lepidoptera	Elachistidae	Elachista	Elachista canapennella	BOLAAB7810
Aphididae_cluster16	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Cinara	Cinara costata	BOLAAJ3619
Sepsidae_cluster4	Animalia	Arthropoda	Insecta	Diptera	Sepsidae	Themira	Themira nigricornis	BOLAAW6634
Gelechiidae_cluster13	Animalia	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Neofaculta	Neofaculta ericetella	BOLAAD1501
Ichneumonidae_cluster40	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Ichneumonidae_X	Ichneumonidae_XX	BOLACG5318
Chironomidae_cluster209	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Psectrocladius	Psectrocladius oxyura	unresolved.Psectrocladius oxyura
Cecidomyiidae_cluster33	Animalia	Arthropoda	Insecta	Diptera	Cecidomyiidae	Cecidomyiidae_X	Cecidomyiidae_XX	unresolved.Cecidomyiidae_XX
Mycetophilidae_cluster42	Animalia	Arthropoda	Insecta	Diptera	Mycetophilidae	Mycetophila	Mycetophila signatoides	BOLAAP8158
Tortricidae_cluster46	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Olethreutes	Olethreutes_X	unresolved.Olethreutes_X
Sciaridae_cluster45	Animalia	Arthropoda	Insecta	Diptera	Sciaridae	Corynoptera	Corynoptera irmgardis	BOLACJ1268
Curculionidae_cluster8	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Hylesinus	Hylesinus_X	BOLAAM0244
Muscidae_cluster112	Animalia	Arthropoda	Insecta	Diptera	Muscidae	Spilogona	Spilogona denigrata	BOLACE1123
Adelidae_cluster4	Animalia	Arthropoda	Insecta	Lepidoptera	Adelidae	Nematopogon	Nematopogon robertella	BOLAAF2382
Stenopsocidae_cluster5	Animalia	Arthropoda	Insecta	Psocodea	Stenopsocidae	Graphopsocus	Graphopsocus cruciatus	unclassified.Graphopsocus cruciatus
Chironomidae_cluster212	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Micropsectra	unresolved.Micropsectra	unresolved.Micropsectra
Phoridae_cluster60	Animalia	Arthropoda	Insecta	Diptera	Phoridae	Megaselia	Megaselia_X	BOLAAG3255
Cecidomyiidae_cluster34	Animalia	Arthropoda	Insecta	Diptera	Cecidomyiidae	unclassified.Cecidomyiidae	unclassified.Cecidomyiidae	unclassified.Cecidomyiidae
Chironomidae_cluster213	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Paracladius	Paracladius alpicola	BOLAAU3206
Phoridae_cluster62	Animalia	Arthropoda	Insecta	Diptera	Phoridae	Megaselia	Megaselia robusta	BOLAAL9067
Micropezidae_cluster3	Animalia	Arthropoda	Insecta	Diptera	Micropezidae	Neria	Neria_X	BOLABA2747
Agromyzidae_cluster20	Animalia	Arthropoda	Insecta	Diptera	Agromyzidae	Agromyzidae_X	Agromyzidae_XX	BOLACP3683
Bolitophilidae_cluster1	Animalia	Arthropoda	Insecta	Diptera	Bolitophilidae	Bolitophila	Bolitophila cinerea	BOLAAG4863
Mycetophilidae_cluster44	Animalia	Arthropoda	Insecta	Diptera	Mycetophilidae	Cordyla	Cordyla brevicornis	BOLAAY7669
Cecidomyiidae_cluster36	Animalia	Arthropoda	Insecta	Diptera	Cecidomyiidae	Cecidomyiidae_X	Cecidomyiidae_XX	BOLACG6560
Mycetophilidae_cluster45	Animalia	Arthropoda	Insecta	Diptera	Mycetophilidae	Dynatosoma	Dynatosoma fuscicorne	BOLAAN8593
Empididae_cluster9	Animalia	Arthropoda	Insecta	Diptera	Empididae	Empis	Empis borealis	BOLACB7797
Sciaridae_cluster47	Animalia	Arthropoda	Insecta	Diptera	Sciaridae	Cratyna	Cratyna perplexa	BOLAAU6627
Anystidae_cluster3	Animalia	Arthropoda	Arachnida	Trombidiformes	Anystidae	Anystidae_X	Anystidae_XX	unclassified.Anystidae_XX
Ichneumonidae_cluster43	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Orthocentrus	Orthocentrus spurius	BOLAAC3876
Chironomidae_cluster219	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Metriocnemus	Metriocnemus_X	BOLACB9910
Chironomidae_cluster221	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Gymnometriocnemus	Gymnometriocnemus brumalis	BOLAAL3408
Chamaemyiidae_cluster1	Animalia	Arthropoda	Insecta	Diptera	Chamaemyiidae	Lipoleucopis	Lipoleucopis praecox	BOLADS3426
Chironomidae_cluster222	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Tanytarsus	Tanytarsus excavatus	BOLAAV8401
Cecidomyiidae_cluster39	Animalia	Arthropoda	Insecta	Diptera	Cecidomyiidae	Cecidomyiidae_X	Cecidomyiidae_XX	BOLAAH3774
Chironomidae_cluster224	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Stempellinella	Stempellinella edwardsi	unresolved.Stempellinella edwardsi
Gelechiidae_cluster14	Animalia	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Chionodes	Chionodes electella	BOLAAD4848
Mycetophilidae_cluster48	Animalia	Arthropoda	Insecta	Diptera	Mycetophilidae	Boletina	Boletina trivittata	BOLAAI8801
Phoridae_cluster65	Animalia	Arthropoda	Insecta	Diptera	Phoridae	Megaselia	Megaselia longicostalis	BOLADA4916
Anthomyiidae_cluster68	Animalia	Arthropoda	Insecta	Diptera	Anthomyiidae	unclassified.Anthomyiidae	unclassified.Anthomyiidae	unclassified.Anthomyiidae
Phoridae_cluster66	Animalia	Arthropoda	Insecta	Diptera	Phoridae	Megaselia	Megaselia lucifrons	BOLAAL9075
Humerobatidae_cluster1	Animalia	Arthropoda	Arachnida	Sarcoptiformes	Humerobatidae	Diapterobates	Diapterobates humeralis	BOLACC6079
Ichneumonidae_cluster45	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Stenomacrus	Stenomacrus affinitor	BOLAAU9827
Ichneumonidae_cluster46	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Aptesis	Aptesis nigrocincta	BOLABX2295
Tortricidae_cluster51	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Pandemis	Pandemis cerasana	BOLAAA3660
Elachistidae_cluster10	Animalia	Arthropoda	Insecta	Lepidoptera	Elachistidae	Elachista	Elachista alpinella	BOLAAC1335
Chironomidae_cluster230	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Paramerina	Paramerina_X	unresolved.Paramerina_X
Heleomyzidae_cluster10	Animalia	Arthropoda	Insecta	Diptera	Heleomyzidae	Suillia	Suillia parva	BOLABW3911
Chironomidae_cluster231	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Cricotopus	unclassified.Cricotopus	unclassified.Cricotopus
Phoridae_cluster68	Animalia	Arthropoda	Insecta	Diptera	Phoridae	Phoridae_X	Phoridae_XX	BOLADW4894
Ichneumonidae_cluster48	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Stenomacrus	Stenomacrus merula	BOLAAN8654
Sphaeroceridae_cluster8	Animalia	Arthropoda	Insecta	Diptera	Sphaeroceridae	Pullimosina	Pullimosina pullula	BOLAAG7284
Hybotidae_cluster24	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Hybos	Hybos grossipes	BOLACC6150
Muscidae_cluster114	Animalia	Arthropoda	Insecta	Diptera	Muscidae	Muscidae_Helina	Muscidae_Helina flavisquama	BOLAAC7186
Apidae_cluster2	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus pratorum	BOLAAD4735
Phoridae_cluster69	Animalia	Arthropoda	Insecta	Diptera	Phoridae	unclassified.Phoridae	unclassified.Phoridae	unclassified.Phoridae
Mycetophilidae_cluster54	Animalia	Arthropoda	Insecta	Diptera	Mycetophilidae	Mycomya	Mycomya fimbriata	BOLABA3579
Miridae_cluster35	Animalia	Arthropoda	Insecta	Hemiptera	Miridae	Psallus	Psallus montanus	BOLAAZ2092
Mycetophilidae_cluster56	Animalia	Arthropoda	Insecta	Diptera	Mycetophilidae	Boletina	Boletina basalis	BOLABA1458
Cecidomyiidae_cluster43	Animalia	Arthropoda	Insecta	Diptera	Cecidomyiidae	Cecidomyiidae_X	Cecidomyiidae_XX	BOLAAH3617
Dicyrtomidae_cluster6	Animalia	Arthropoda	Collembola	Symphypleona	Dicyrtomidae	Dicyrtomina	unresolved.Dicyrtomina	unresolved.Dicyrtomina
Braconidae_cluster5	Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Aphidius	unresolved.Aphidius	unresolved.Aphidius
Ichneumonidae_cluster51	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Sussaba	Sussaba cognata	BOLAAH1764
Phoridae_cluster73	Animalia	Arthropoda	Insecta	Diptera	Phoridae	Megaselia	unclassified.Megaselia	unclassified.Megaselia
Mycetophilidae_cluster58	Animalia	Arthropoda	Insecta	Diptera	Mycetophilidae	Mycetophila	Mycetophila_X	BOLAAL9133
Syrphidae_cluster57	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Cheilosia	Cheilosia_X	BOLAAC8002
Chironomidae_cluster252	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Mesocricotopus	Mesocricotopus thienemanni	BOLAAP6934
Empididae_cluster11	Animalia	Arthropoda	Insecta	Diptera	Empididae	Rhamphomyia	Rhamphomyia hybotina	BOLACB3294
Muscidae_cluster118	Animalia	Arthropoda	Insecta	Diptera	Muscidae	Spilogona	Spilogona quinquelineata	BOLAAL6933
Mycetophilidae_cluster59	Animalia	Arthropoda	Insecta	Diptera	Mycetophilidae	Coelosia	Coelosia_X	BOLACJ6363
Phoridae_cluster74	Animalia	Arthropoda	Insecta	Diptera	Phoridae	Megaselia	unclassified.Megaselia	unclassified.Megaselia
Chironomidae_cluster254	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Procladius	Procladius signatus	BOLAAF6798
Nemouridae_cluster10	Animalia	Arthropoda	Insecta	Plecoptera	Nemouridae	Amphinemura	Amphinemura borealis	BOLAAY9744
Anthomyiidae_cluster71	Animalia	Arthropoda	Insecta	Diptera	Anthomyiidae	Anthomyia	Anthomyia monilis	BOLABW4566
Miridae_cluster36	Animalia	Arthropoda	Insecta	Hemiptera	Miridae	Lygocoris	Lygocoris rugicollis	BOLABU7216
Limnephilidae_cluster4	Animalia	Arthropoda	Insecta	Trichoptera	Limnephilidae	Rhadicoleptus	Rhadicoleptus alpestris	BOLAAC4548
Cecidomyiidae_cluster46	Animalia	Arthropoda	Insecta	Diptera	Cecidomyiidae	Cecidomyiidae_X	Cecidomyiidae_XX	BOLACQ5790
Chironomidae_cluster256	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Thienemannimyia	unresolved.Thienemannimyia	unresolved.Thienemannimyia
Heleomyzidae_cluster11	Animalia	Arthropoda	Insecta	Diptera	Heleomyzidae	Suillia	Suillia affinis	BOLAAG0467
Muscidae_cluster119	Animalia	Arthropoda	Insecta	Diptera	Muscidae	Phaonia	Phaonia_X	BOLACH3272
Ichneumonidae_cluster55	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Agrothereutes	Agrothereutes abbreviatus	BOLAAG7687
Mycetophilidae_cluster62	Animalia	Arthropoda	Insecta	Diptera	Mycetophilidae	Allocotocera	Allocotocera pulchella	BOLAAG4955
Empididae_cluster12	Animalia	Arthropoda	Insecta	Diptera	Empididae	Hilara	Hilara_X	BOLACP4808
Mycetophilidae_cluster63	Animalia	Arthropoda	Insecta	Diptera	Mycetophilidae	Azana	Azana anomala	unresolved.Azana anomala
Cecidomyiidae_cluster52	Animalia	Arthropoda	Insecta	Diptera	Cecidomyiidae	Cecidomyiidae_X	Cecidomyiidae_XX	BOLACH3603
Heleomyzidae_cluster13	Animalia	Arthropoda	Insecta	Diptera	Heleomyzidae	Suillia	Suillia laevifrons	BOLABW4675
Curculionidae_cluster10	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Polydrusus	Polydrusus tereticollis	BOLABA3507
Dolichopodidae_cluster28	Animalia	Arthropoda	Insecta	Diptera	Dolichopodidae	Medetera	Medetera abstrusa	BOLACB3341
Isotomidae_cluster8	Animalia	Arthropoda	Collembola	Entomobryomorpha	Isotomidae	Anurophorus	Anurophorus laricis	BOLABX3807
Mycetophilidae_cluster65	Animalia	Arthropoda	Insecta	Diptera	Mycetophilidae	Mycomya	Mycomya nitida	BOLAAG4983
Muscidae_cluster121	Animalia	Arthropoda	Insecta	Diptera	Muscidae	Muscidae_Helina	Muscidae_Helina lapponica	BOLACC6072
Phoridae_cluster77	Animalia	Arthropoda	Insecta	Diptera	Phoridae	Phoridae_X	Phoridae_XX	BOLACF7264
Muscidae_cluster122	Animalia	Arthropoda	Insecta	Diptera	Muscidae	unclassified.Muscidae	unclassified.Muscidae	unclassified.Muscidae
Ichneumonidae_cluster58	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Acrolyta	Acrolyta rufocincta	BOLABU5939
Ichneumonidae_cluster59	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Mesoleptus	Mesoleptus_X	BOLACC6523
Miridae_cluster39	Animalia	Arthropoda	Insecta	Hemiptera	Miridae	Psallus	Psallus falleni	BOLABU7026
Phoridae_cluster78	Animalia	Arthropoda	Insecta	Diptera	Phoridae	Megaselia	Megaselia variana	BOLAAZ6701
Anthomyiidae_cluster73	Animalia	Arthropoda	Insecta	Diptera	Anthomyiidae	Zaphne	Zaphne divisa	BOLAAG2441
Cybaeidae_cluster1	Animalia	Arthropoda	Arachnida	Araneae	Cybaeidae	Cryphoeca	Cryphoeca silvicola	BOLAAO4674
Empididae_cluster13	Animalia	Arthropoda	Insecta	Diptera	Empididae	Hilara	Hilara_X	BOLACG1448
Anthomyiidae_cluster74	Animalia	Arthropoda	Insecta	Diptera	Anthomyiidae	Paradelia	Paradelia_X	BOLAAP5045
Phoridae_cluster81	Animalia	Arthropoda	Insecta	Diptera	Phoridae	unresolved.Phoridae	unresolved.Phoridae	unresolved.Phoridae
Ichneumonidae_cluster61	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Dusona	Dusona remota	BOLACG5270
Chironomidae_cluster274	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Micropsectra	Micropsectra_X	BOLAAI1530
Vespidae_cluster6	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Dolichovespula	Dolichovespula norwegica	BOLAAA6640
Chironomidae_cluster276	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Potthastia	Potthastia longimana	BOLADA8077
Phoridae_cluster83	Animalia	Arthropoda	Insecta	Diptera	Phoridae	Megaselia	unresolved.Megaselia	unresolved.Megaselia
Coccinellidae_cluster11	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Chilocorus	Chilocorus renipustulatus	BOLAAO1521
Limoniidae_cluster29	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Neolimonia	Neolimonia dumetorum	BOLABV5347
Anthomyiidae_cluster76	Animalia	Arthropoda	Insecta	Diptera	Anthomyiidae	Hylemya	Hylemya_X	BOLACC0417
Vespidae_cluster7	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Dolichovespula	Dolichovespula pacifica	BOLACL8383
Phoridae_cluster85	Animalia	Arthropoda	Insecta	Diptera	Phoridae	Gymnophora	Gymnophora arcuata	BOLACG3634
Anthomyiidae_cluster78	Animalia	Arthropoda	Insecta	Diptera	Anthomyiidae	unclassified.Anthomyiidae	unclassified.Anthomyiidae	unclassified.Anthomyiidae
Chironomidae_cluster278	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Protanypus	Protanypus morio	BOLAAV2652
Chironomidae_cluster279	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Pseudosmittia	Pseudosmittia forcipata	BOLACG9907
Anthomyiidae_cluster81	Animalia	Arthropoda	Insecta	Diptera	Anthomyiidae	Anthomyiidae_X	Anthomyiidae_XX	BOLACC4797
Ichneumonidae_cluster64	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Ophion	Ophion_X	BOLAAW9169
Nabidae_cluster3	Animalia	Arthropoda	Insecta	Hemiptera	Nabidae	Nabis	Nabis pseudoferus	BOLAAZ3346
Lumbricidae_cluster6	Animalia	Annelida	Clitellata	Crassiclitellata	Lumbricidae	Lumbricus	Lumbricus rubellus	BOLAAA7354
Cecidomyiidae_cluster64	Animalia	Arthropoda	Insecta	Diptera	Cecidomyiidae	Cecidomyiidae_X	Cecidomyiidae_XX	BOLACC1372
Sphaeroceridae_cluster10	Animalia	Arthropoda	Insecta	Diptera	Sphaeroceridae	Pteremis	Pteremis fenestralis	BOLACD2876
Argyresthiidae_cluster2	Animalia	Arthropoda	Insecta	Lepidoptera	Argyresthiidae	Argyresthia	Argyresthia pygmaeella	BOLADD9964
Scraptiidae_cluster6	Animalia	Arthropoda	Insecta	Coleoptera	Scraptiidae	Anaspis	Anaspis arctica	BOLABW9260
Phoridae_cluster88	Animalia	Arthropoda	Insecta	Diptera	Phoridae	Megaselia	Megaselia quadriseta	BOLACE2646
Tenthredinidae_cluster9	Animalia	Arthropoda	Insecta	Hymenoptera	Tenthredinidae	Ametastegia	Ametastegia equiseti	BOLAAJ2242
Theridiidae_cluster9	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Paidiscura	Paidiscura pallens	BOLAAO0598
Simuliidae_cluster15	Animalia	Arthropoda	Insecta	Diptera	Simuliidae	Simulium	Simulium_X	BOLAAU1818
Diapriidae_cluster3	Animalia	Arthropoda	Insecta	Hymenoptera	Diapriidae	Diapriidae_X	Diapriidae_XX	BOLADI3435
Sphaeroceridae_cluster12	Animalia	Arthropoda	Insecta	Diptera	Sphaeroceridae	Ischiolepta	Ischiolepta pusilla	unresolved.Ischiolepta pusilla
Ichneumonidae_cluster73	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Gelis	Gelis fuscicornis	BOLACC3916
Braconidae_cluster8	Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Glyptapanteles	unresolved.Glyptapanteles	unresolved.Glyptapanteles
Chironomidae_cluster290	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Parametriocnemus	Parametriocnemus boreoalpinus	BOLAAL7338
Chironomidae_cluster291	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Arctopelopia	Arctopelopia barbitarsis	BOLAAM5765
Sciaridae_cluster59	Animalia	Arthropoda	Insecta	Diptera	Sciaridae	Corynoptera	Corynoptera trepida	BOLACC0330
Formicidae_cluster3	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Formica	Formica_X	BOLAAA4978
Philodromidae_cluster9	Animalia	Arthropoda	Arachnida	Araneae	Philodromidae	Philodromus	Philodromus margaritatus	BOLAAY8531
Sphaeroceridae_cluster14	Animalia	Arthropoda	Insecta	Diptera	Sphaeroceridae	Limosina	Limosina_X	BOLAAG7028
Curculionidae_cluster11	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Strophosoma	Strophosoma capitatum	BOLABW2367
Thripidae_cluster3	Animalia	Arthropoda	Insecta	Thysanoptera	Thripidae	Thrips	Thrips minutissimus	BOLABA5468
Chironomidae_cluster297	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Tanytarsus	Tanytarsus lugens	BOLAAU4437
Cecidomyiidae_cluster69	Animalia	Arthropoda	Insecta	Diptera	Cecidomyiidae	Cecidomyiidae_X	Cecidomyiidae_XX	unresolved.Cecidomyiidae_XX
Cecidomyiidae_cluster70	Animalia	Arthropoda	Insecta	Diptera	Cecidomyiidae	Cecidomyiidae_X	Cecidomyiidae_XX	BOLACR0804
Chironomidae_cluster299	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Synendotendipes	Synendotendipes_X	BOLACT5753
Tabanidae_cluster17	Animalia	Arthropoda	Insecta	Diptera	Tabanidae	Rhagio	Rhagio scolopacea	BOLACC6070
Chrysopidae_cluster4	Animalia	Arthropoda	Insecta	Neuroptera	Chrysopidae	Peyerimhoffina	Peyerimhoffina gracilis	BOLAAY1798
Anthomyiidae_cluster84	Animalia	Arthropoda	Insecta	Diptera	Anthomyiidae	Pegoplata	Pegoplata nigroscutellata	BOLAAN5494
Ichneumonidae_cluster76	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Stenomacrus	Stenomacrus_X	BOLAAH1506
Cecidomyiidae_cluster74	Animalia	Arthropoda	Insecta	Diptera	Cecidomyiidae	Cecidomyiidae_X	Cecidomyiidae_XX	BOLACC7915
Incurvariidae_cluster2	Animalia	Arthropoda	Insecta	Lepidoptera	Incurvariidae	Incurvaria	Incurvaria_X	BOLAAF4452
Cecidomyiidae_cluster73	Animalia	Arthropoda	Insecta	Diptera	Cecidomyiidae	Anaretella	Anaretella_X	BOLADN1724
Phoridae_cluster97	Animalia	Arthropoda	Insecta	Diptera	Phoridae	Megaselia	Megaselia_X	BOLACP3321
Hybotidae_cluster34	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Ocydromia	Ocydromia glabricula	BOLACP7166
Entomobryidae_cluster39	Animalia	Arthropoda	Collembola	Entomobryomorpha	Entomobryidae	Entomobrya	Entomobrya_X	unclassified.Entomobrya_X
Ichneumonidae_cluster81	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Orthocentrus	Orthocentrus winnertzii	unresolved.Orthocentrus winnertzii
Mycetophilidae_cluster77	Animalia	Arthropoda	Insecta	Diptera	Mycetophilidae	Trichonta	Trichonta melanura	BOLABU5984
